id_municipio,nome_municipio,sigla_uf,n_alunos_2024,presenca_2024,motivo
4313391,Novo Cabrais,RS,40.0,0.975,menos de 50 alunos
4313425,Novo Machado,RS,10.0,1.0,menos de 50 alunos
4313441,Novo Tiradentes,RS,19.0,1.0,menos de 50 alunos
4313490,Novo Barreiro,RS,39.0,0.8974358974358975,menos de 50 alunos
4313607,Paim Filho,RS,32.0,0.9375,menos de 50 alunos
4314027,Paraíso do Sul,RS,39.0,0.8461538461538461,menos de 50 alunos
4314068,Passa Sete,RS,16.0,1.0,menos de 50 alunos
4314134,Paulo Bento,RS,21.0,0.9523809523809523,menos de 50 alunos
4314175,Pedras Altas,RS,23.0,0.8695652173913043,menos de 50 alunos
4314308,Pejuçara,RS,43.0,1.0,menos de 50 alunos
4314456,Pinhal,RS,25.0,0.96,menos de 50 alunos
4314464,Pinhal da Serra,RS,20.0,0.85,menos de 50 alunos
4314472,Pinhal Grande,RS,45.0,0.9111111111111111,menos de 50 alunos
4314498,Pinheirinho do Vale,RS,42.0,0.9523809523809523,menos de 50 alunos
4314555,Pirapó,RS,11.0,1.0,menos de 50 alunos
4314753,Poço das Antas,RS,25.0,0.96,menos de 50 alunos
4314779,Pontão,RS,36.0,0.6111111111111112,menos de 50 alunos
4314787,Ponte Preta,RS,19.0,1.0,menos de 50 alunos
4315008,Porto Lucena,RS,35.0,0.9142857142857143,menos de 50 alunos
4315057,Porto Mauá,RS,25.0,0.88,menos de 50 alunos
4315073,Porto Vera Cruz,RS,17.0,1.0,menos de 50 alunos
4315131,Pouso Novo,RS,18.0,0.9444444444444444,menos de 50 alunos
4315156,Progresso,RS,22.0,0.9090909090909091,menos de 50 alunos
4315172,Protásio Alves,RS,19.0,0.8421052631578947,menos de 50 alunos
4315206,Putinga,RS,31.0,0.9354838709677419,menos de 50 alunos
4315313,Quatro Irmãos,RS,19.0,0.7894736842105263,menos de 50 alunos
4315321,Quevedos,RS,12.0,0.6666666666666666,menos de 50 alunos
4315354,Quinze de Novembro,RS,42.0,0.9523809523809523,menos de 50 alunos
4315552,Rio dos Índios,RS,25.0,0.96,menos de 50 alunos
4315750,Riozinho,RS,29.0,1.0,menos de 50 alunos
4316204,Rondinha,RS,34.0,0.9411764705882353,menos de 50 alunos
4316303,Roque Gonzales,RS,40.0,0.85,menos de 50 alunos
4316428,Sagrada Família,RS,16.0,1.0,menos de 50 alunos
4316436,Saldanha Marinho,RS,23.0,1.0,menos de 50 alunos
4316477,Salvador das Missões,RS,38.0,0.9473684210526315,menos de 50 alunos
4316733,Santa Cecília do Sul,RS,23.0,0.9565217391304348,menos de 50 alunos
4316956,Santa Maria do Herval,RS,39.0,0.9487179487179487,menos de 50 alunos
4316972,Santa Margarida do Sul,RS,37.0,0.9459459459459459,menos de 50 alunos
4317004,Santana da Boa Vista,RS,49.0,0.8571428571428571,menos de 50 alunos
4317558,Santo Antônio do Palma,RS,26.0,1.0,menos de 50 alunos
4317756,Santo Antônio do Planalto,RS,23.0,0.9565217391304348,menos de 50 alunos
4317954,Santo Expedito do Sul,RS,25.0,0.92,menos de 50 alunos
4318051,São Domingos do Sul,RS,24.0,0.8333333333333334,menos de 50 alunos
4318432,São João do Polêsine,RS,15.0,0.8666666666666667,menos de 50 alunos
4318440,São Jorge,RS,19.0,0.9473684210526315,menos de 50 alunos
4318457,São José das Missões,RS,25.0,0.72,menos de 50 alunos
4318465,São José do Herval,RS,11.0,0.8181818181818182,menos de 50 alunos
4318481,São José do Hortêncio,RS,32.0,1.0,menos de 50 alunos
4318499,São José do Inhacorá,RS,25.0,0.96,menos de 50 alunos
4318614,São José do Sul,RS,18.0,0.8888888888888888,menos de 50 alunos
4319125,São Martinho da Serra,RS,35.0,0.8857142857142857,menos de 50 alunos
4319208,São Nicolau,RS,46.0,0.8913043478260869,menos de 50 alunos
4319307,São Paulo das Missões,RS,38.0,0.8947368421052632,menos de 50 alunos
4319364,São Pedro das Missões,RS,11.0,0.9090909090909091,menos de 50 alunos
4319372,São Pedro do Butiá,RS,26.0,0.9615384615384616,menos de 50 alunos
4319703,São Valentim,RS,26.0,0.8846153846153846,menos de 50 alunos
4319711,São Valentim do Sul,RS,15.0,1.0,menos de 50 alunos
4319737,São Valério do Sul,RS,13.0,1.0,menos de 50 alunos
4319752,São Vendelino,RS,31.0,1.0,menos de 50 alunos
4320230,Sede Nova,RS,21.0,0.9047619047619048,menos de 50 alunos
4320321,Senador Salgado Filho,RS,25.0,0.96,menos de 50 alunos
4320354,Sentinela do Sul,RS,35.0,0.8571428571428571,menos de 50 alunos
4320453,Sério,RS,18.0,1.0,menos de 50 alunos
4320503,Sertão,RS,29.0,0.9655172413793104,menos de 50 alunos
4320552,Sertão Santana,RS,13.0,1.0,menos de 50 alunos
4320578,Sete de Setembro,RS,13.0,0.9230769230769231,menos de 50 alunos
4320602,Severiano de Almeida,RS,31.0,1.0,menos de 50 alunos
4320651,Silveira Martins,RS,20.0,0.7,menos de 50 alunos
4321329,Taquaruçu do Sul,RS,41.0,1.0,menos de 50 alunos
4321352,Tavares,RS,45.0,0.8666666666666667,menos de 50 alunos
4321469,Tio Hugo,RS,34.0,0.9705882352941176,menos de 50 alunos
4321477,Tiradentes do Sul,RS,12.0,1.0,menos de 50 alunos
4321493,Toropi,RS,17.0,0.9411764705882353,menos de 50 alunos
4321626,Travesseiro,RS,26.0,0.7307692307692307,menos de 50 alunos
4321634,Três Arroios,RS,15.0,1.0,menos de 50 alunos
4321832,Três Forquilhas,RS,27.0,0.8888888888888888,menos de 50 alunos
4322152,Tunas,RS,24.0,0.9166666666666666,menos de 50 alunos
4322327,Turuçu,RS,44.0,0.8863636363636364,menos de 50 alunos
4322343,Ubiretama,RS,10.0,0.9,menos de 50 alunos
4322376,Unistalda,RS,24.0,0.875,menos de 50 alunos
4322525,Vale Verde,RS,36.0,0.8333333333333334,menos de 50 alunos
4322558,Vanini,RS,17.0,0.7647058823529411,menos de 50 alunos
4322855,Vespasiano Correa,RS,16.0,0.9375,menos de 50 alunos
4322905,Viadutos,RS,37.0,0.972972972972973,menos de 50 alunos
4323101,Vicente Dutra,RS,41.0,0.9024390243902439,menos de 50 alunos
4323200,Victor Graeff,RS,18.0,0.8888888888888888,menos de 50 alunos
4323309,Vila Flores,RS,30.0,0.8666666666666667,menos de 50 alunos
4323358,Vila Lângaro,RS,17.0,1.0,menos de 50 alunos
4323408,Vila Maria,RS,34.0,0.9705882352941176,menos de 50 alunos
4323457,Vila Nova do Sul,RS,35.0,0.9142857142857143,menos de 50 alunos
4323507,Vista Alegre,RS,23.0,0.9565217391304348,menos de 50 alunos
4323606,Vista Alegre do Prata,RS,14.0,1.0,menos de 50 alunos
4323705,Vista Gaúcha,RS,12.0,0.8333333333333334,menos de 50 alunos
4323754,Vitória das Missões,RS,13.0,1.0,menos de 50 alunos
4323770,Westfalia,RS,27.0,0.9629629629629629,menos de 50 alunos
4200051,Abdon Batista,SC,40.0,0.975,menos de 50 alunos
4200556,Águas Frias,SC,17.0,1.0,menos de 50 alunos
4200754,Alto Bela Vista,SC,29.0,0.9310344827586207,menos de 50 alunos
4200903,Angelina,SC,47.0,0.851063829787234,menos de 50 alunos
4201109,Anitápolis,SC,30.0,0.8666666666666667,menos de 50 alunos
4201653,Arvoredo,SC,34.0,0.7647058823529411,menos de 50 alunos
4202081,Bandeirante,SC,49.0,0.9183673469387755,menos de 50 alunos
4202099,Barra Bonita,SC,20.0,0.9,menos de 50 alunos
4202156,Belmonte,SC,37.0,0.9459459459459459,menos de 50 alunos
4202537,Bom Jesus,SC,44.0,0.9090909090909091,menos de 50 alunos
4202578,Bom Jesus do Oeste,SC,27.0,0.8888888888888888,menos de 50 alunos
4202875,Brunópolis,SC,30.0,0.9,menos de 50 alunos
4204103,Caxambu do Sul,SC,49.0,0.9387755102040817,menos de 50 alunos
4204152,Celso Ramos,SC,49.0,0.9183673469387755,menos de 50 alunos
4204178,Cerro Negro,SC,30.0,0.8666666666666667,menos de 50 alunos
4204459,Coronel Martins,SC,32.0,0.96875,menos de 50 alunos
4204756,Cunhataí,SC,14.0,0.5714285714285714,menos de 50 alunos
4205159,Doutor Pedrinho,SC,40.0,0.95,menos de 50 alunos
4205357,Flor do Sertão,SC,26.0,0.9230769230769231,menos de 50 alunos
4205431,Formosa do Sul,SC,36.0,0.8333333333333334,menos de 50 alunos
4205555,Frei Rogério,SC,32.0,0.65625,menos de 50 alunos
4206751,Ibiam,SC,28.0,0.9642857142857143,menos de 50 alunos
4206801,Ibicaré,SC,42.0,0.8333333333333334,menos de 50 alunos
4207577,Iomerê,SC,43.0,0.7674418604651163,menos de 50 alunos
4207759,Iraceminha,SC,34.0,0.9705882352941176,menos de 50 alunos
4207858,Irati,SC,28.0,0.8928571428571429,menos de 50 alunos
4208609,Jaborá,SC,48.0,0.8333333333333334,menos de 50 alunos
4208955,Jardinópolis,SC,20.0,0.85,menos de 50 alunos
4209177,Jupiá,SC,36.0,0.5277777777777778,menos de 50 alunos
4209201,Lacerdópolis,SC,38.0,0.9473684210526315,menos de 50 alunos
4209458,Lajeado Grande,SC,35.0,0.8571428571428571,menos de 50 alunos
4209805,Leoberto Leal,SC,24.0,1.0,menos de 50 alunos
4210050,Macieira,SC,19.0,0.8421052631578947,menos de 50 alunos
4210209,Major Gercino,SC,27.0,0.8148148148148148,menos de 50 alunos
4210555,Marema,SC,23.0,0.8695652173913043,menos de 50 alunos
4210852,Mirim Doce,SC,34.0,0.7941176470588235,menos de 50 alunos
4210902,Modelo,SC,46.0,0.8913043478260869,menos de 50 alunos
4211256,Morro Grande,SC,43.0,0.8837209302325582,menos de 50 alunos
4211652,Novo Horizonte,SC,29.0,0.7931034482758621,menos de 50 alunos
4211850,Ouro Verde,SC,17.0,0.8823529411764706,menos de 50 alunos
4211876,Paial,SC,28.0,0.7857142857142857,menos de 50 alunos
4211892,Painel,SC,31.0,0.8064516129032258,menos de 50 alunos
4212056,Palmeira,SC,30.0,0.9333333333333333,menos de 50 alunos
4212239,Paraíso,SC,38.0,0.8157894736842105,menos de 50 alunos
4212403,Pedras Grandes,SC,39.0,0.7692307692307693,menos de 50 alunos
4212601,Peritiba,SC,28.0,0.8571428571428571,menos de 50 alunos
4213153,Planalto Alegre,SC,39.0,0.8205128205128205,menos de 50 alunos
4213906,Presidente Castello Branco,SC,22.0,0.9545454545454546,menos de 50 alunos
4214102,Presidente Nereu,SC,40.0,0.9,menos de 50 alunos
4214151,Princesa,SC,41.0,0.8780487804878049,menos de 50 alunos
4214300,Rancho Queimado,SC,44.0,0.8636363636363636,menos de 50 alunos
4215059,Rio Rufino,SC,32.0,0.71875,menos de 50 alunos
4215208,Romelândia,SC,43.0,0.9534883720930233,menos de 50 alunos
4215356,Saltinho,SC,25.0,0.96,menos de 50 alunos
4215554,Santa Helena,SC,24.0,1.0,menos de 50 alunos
4215604,Santa Rosa de Lima,SC,37.0,1.0,menos de 50 alunos
4215687,Santa Terezinha do Progresso,SC,26.0,0.9230769230769231,menos de 50 alunos
4215695,Santiago do Sul,SC,24.0,0.9166666666666666,menos de 50 alunos
4215752,São Bernardino,SC,46.0,0.8695652173913043,menos de 50 alunos
4215901,São Bonifácio,SC,21.0,0.9047619047619048,menos de 50 alunos
4217105,São Martinho,SC,46.0,0.9347826086956522,menos de 50 alunos
4217154,São Miguel da Boa Vista,SC,22.0,0.8636363636363636,menos de 50 alunos
4217550,Serra Alta,SC,43.0,0.9302325581395349,menos de 50 alunos
4217758,Sul Brasil,SC,29.0,0.896551724137931,menos de 50 alunos
4217956,Tigrinhos,SC,43.0,0.8604651162790697,menos de 50 alunos
4218350,Treviso,SC,42.0,0.8095238095238095,menos de 50 alunos
4218855,União do Oeste,SC,36.0,0.8055555555555556,menos de 50 alunos
4219101,Vargeão,SC,49.0,0.8163265306122449,menos de 50 alunos
4219150,Vargem,SC,32.0,0.75,menos de 50 alunos
4219606,Xavantina,SC,35.0,0.8571428571428571,menos de 50 alunos
2800100,Amparo de São Francisco,SE,11.0,0.9090909090909091,menos de 50 alunos
2801108,Canhoba,SE,28.0,1.0,menos de 50 alunos
2801603,Cedro de São João,SE,36.0,0.8888888888888888,menos de 50 alunos
2801900,Cumbe,SE,37.0,0.8918918918918919,menos de 50 alunos
2802502,General Maynard,SE,34.0,0.9411764705882353,menos de 50 alunos
2802601,Gracho Cardoso,SE,12.0,1.0,menos de 50 alunos
2803104,Itabi,SE,24.0,0.8333333333333334,menos de 50 alunos
2803708,Macambira,SE,27.0,0.8888888888888888,menos de 50 alunos
2804300,Muribeca,SE,37.0,0.9459459459459459,menos de 50 alunos
2804458,Nossa Senhora Aparecida,SE,49.0,0.9591836734693877,menos de 50 alunos
2805000,Pedra Mole,SE,25.0,0.92,menos de 50 alunos
2805208,Pinhão,SE,46.0,0.9130434782608695,menos de 50 alunos
2806503,Santa Rosa de Lima,SE,44.0,0.9545454545454546,menos de 50 alunos
2806800,São Domingos,SE,47.0,1.0,menos de 50 alunos
2806909,São Francisco,SE,17.0,0.9411764705882353,menos de 50 alunos
2807006,São Miguel do Aleixo,SE,28.0,0.9285714285714286,menos de 50 alunos
2807303,Telha,SE,39.0,1.0,menos de 50 alunos
3500204,Adolfo,SP,46.0,0.9565217391304348,menos de 50 alunos
3500600,Águas de São Pedro,SP,46.0,0.9130434782608695,menos de 50 alunos
3500808,Alfredo Marcondes,SP,37.0,0.972972972972973,menos de 50 alunos
3500907,Altair,SP,33.0,0.8181818181818182,menos de 50 alunos
3501103,Alto Alegre,SP,41.0,0.9512195121951219,menos de 50 alunos
3501202,Álvares Florence,SP,23.0,0.9565217391304348,menos de 50 alunos
3501400,Álvaro de Carvalho,SP,33.0,0.9090909090909091,menos de 50 alunos
3501509,Alvinlândia,SP,49.0,0.9795918367346939,menos de 50 alunos
3501806,Américo de Campos,SP,41.0,0.9024390243902439,menos de 50 alunos
3502408,Anhumas,SP,43.0,0.9302325581395349,menos de 50 alunos
3502606,Aparecida d'Oeste,SP,42.0,0.9047619047619048,menos de 50 alunos
3503158,Arapeí,SP,26.0,0.9230769230769231,menos de 50 alunos
3503356,Arco-Íris,SP,22.0,1.0,menos de 50 alunos
3503505,Areias,SP,37.0,0.8108108108108109,menos de 50 alunos
3503950,Aspásia,SP,22.0,1.0,menos de 50 alunos
3504701,Balbinos,SP,10.0,1.0,menos de 50 alunos
3505005,Barão de Antonina,SP,46.0,0.8695652173913043,menos de 50 alunos
3506201,Bento de Abreu,SP,35.0,0.9142857142857143,menos de 50 alunos
3507209,Borá,SP,12.0,1.0,menos de 50 alunos
3507753,Brejo Alegre,SP,25.0,0.96,menos de 50 alunos
3508900,Caiabu,SP,28.0,0.8571428571428571,menos de 50 alunos
3509106,Caiuá,SP,27.0,1.0,menos de 50 alunos
3510104,Cândido Rodrigues,SP,26.0,1.0,menos de 50 alunos
3510906,Cássia dos Coqueiros,SP,36.0,0.8888888888888888,menos de 50 alunos
3512605,Coronel Macedo,SP,48.0,0.9166666666666666,menos de 50 alunos
3512704,Corumbataí,SP,48.0,0.9166666666666666,menos de 50 alunos
3513306,Cruzália,SP,19.0,0.8947368421052632,menos de 50 alunos
3513850,Dirce Reis,SP,14.0,0.9285714285714286,menos de 50 alunos
3514205,Dolcinópolis,SP,26.0,1.0,menos de 50 alunos
3514924,Elisiário,SP,36.0,0.9166666666666666,menos de 50 alunos
3514957,Embaúba,SP,28.0,0.9285714285714286,menos de 50 alunos
3515129,Emilianópolis,SP,27.0,0.9629629629629629,menos de 50 alunos
3515301,Estrela do Norte,SP,30.0,0.9333333333333333,menos de 50 alunos
3515657,Fernão,SP,27.0,0.9259259259259259,menos de 50 alunos
3515806,Flora Rica,SP,11.0,1.0,menos de 50 alunos
3515905,Floreal,SP,30.0,0.9,menos de 50 alunos
3516101,Florínia,SP,37.0,0.9459459459459459,menos de 50 alunos
3516507,Gabriel Monteiro,SP,31.0,0.9032258064516129,menos de 50 alunos
3516804,Gastão Vidigal,SP,32.0,0.9375,menos de 50 alunos
3517109,Glicério,SP,40.0,0.95,menos de 50 alunos
3517802,Guaraçaí,SP,41.0,0.8780487804878049,menos de 50 alunos
3518008,Guarani d'Oeste,SP,15.0,0.9333333333333333,menos de 50 alunos
3518909,Guzolândia,SP,44.0,0.9545454545454546,menos de 50 alunos
3520608,Indiana,SP,34.0,1.0,menos de 50 alunos
3520707,Indiaporã,SP,41.0,0.926829268292683,menos de 50 alunos
3520806,Inúbia Paulista,SP,40.0,0.975,menos de 50 alunos
3521200,Iporanga,SP,32.0,1.0,menos de 50 alunos
3522000,Itaju,SP,40.0,0.95,menos de 50 alunos
3522158,Itaóca,SP,27.0,1.0,menos de 50 alunos
3525409,Jeriquara,SP,46.0,0.8695652173913043,menos de 50 alunos
3525854,Jumirim,SP,46.0,0.8913043478260869,menos de 50 alunos
3526506,Lavínia,SP,41.0,0.8536585365853658,menos de 50 alunos
3527256,Lourdes,SP,19.0,0.9473684210526315,menos de 50 alunos
3527504,Lucianópolis,SP,28.0,1.0,menos de 50 alunos
3527801,Lupércio,SP,39.0,0.9230769230769231,menos de 50 alunos
3527900,Lutécia,SP,25.0,0.88,menos de 50 alunos
3528205,Macedônia,SP,40.0,1.0,menos de 50 alunos
3528304,Magda,SP,35.0,0.9428571428571428,menos de 50 alunos
3528700,Marabá Paulista,SP,31.0,0.9354838709677419,menos de 50 alunos
3528858,Marapoama,SP,40.0,0.925,menos de 50 alunos
3528908,Mariápolis,SP,33.0,0.9393939393939394,menos de 50 alunos
3529104,Marinópolis,SP,13.0,1.0,menos de 50 alunos
3529609,Meridiano,SP,49.0,0.9387755102040817,menos de 50 alunos
3529658,Mesópolis,SP,17.0,0.9411764705882353,menos de 50 alunos
3530003,Mira Estrela,SP,30.0,0.9666666666666667,menos de 50 alunos
3531001,Monções,SP,27.0,0.9629629629629629,menos de 50 alunos
3531605,Monte Castelo,SP,35.0,0.9142857142857143,menos de 50 alunos
3532058,Motuca,SP,44.0,0.9318181818181818,menos de 50 alunos
3532108,Murutinga do Sul,SP,33.0,0.9696969696969697,menos de 50 alunos
3532157,Nantes,SP,44.0,0.9090909090909091,menos de 50 alunos
3532843,Nova Canaã Paulista,SP,18.0,1.0,menos de 50 alunos
3532868,Nova Castilho,SP,14.0,0.8571428571428571,menos de 50 alunos
3533106,Nova Guataporanga,SP,19.0,0.9473684210526315,menos de 50 alunos
3533205,Nova Independência,SP,47.0,0.9574468085106383,menos de 50 alunos
3533304,Nova Luzitânia,SP,42.0,0.9761904761904762,menos de 50 alunos
3533809,Óleo,SP,20.0,1.0,menos de 50 alunos
3534005,Onda Verde,SP,48.0,0.8958333333333334,menos de 50 alunos
3534104,Oriente,SP,43.0,1.0,menos de 50 alunos
3534500,Oscar Bressane,SP,26.0,0.9615384615384616,menos de 50 alunos
3536257,Parisi,SP,33.0,0.9696969696969697,menos de 50 alunos
3536570,Paulistânia,SP,20.0,0.95,menos de 50 alunos
3536802,Pedra Bela,SP,49.0,0.8367346938775511,menos de 50 alunos
3536901,Pedranópolis,SP,24.0,0.9166666666666666,menos de 50 alunos
3537156,Pedrinhas Paulista,SP,32.0,0.96875,menos de 50 alunos
3538303,Piquerobi,SP,37.0,0.972972972972973,menos de 50 alunos
3539707,Platina,SP,43.0,0.9069767441860465,menos de 50 alunos
3539905,Poloni,SP,48.0,0.9375,menos de 50 alunos
3540101,Pongaí,SP,39.0,0.8461538461538461,menos de 50 alunos
3540259,Pontalinda,SP,42.0,0.9047619047619048,menos de 50 alunos
3540309,Pontes Gestal,SP,27.0,0.8518518518518519,menos de 50 alunos
3540408,Populina,SP,48.0,0.8333333333333334,menos de 50 alunos
3540853,Pracinha,SP,10.0,1.0,menos de 50 alunos
3541109,Presidente Alves,SP,27.0,0.8518518518518519,menos de 50 alunos
3542800,Ribeira,SP,26.0,0.9230769230769231,menos de 50 alunos
3543204,Ribeirão do Sul,SP,48.0,0.9583333333333334,menos de 50 alunos
3543238,Ribeirão dos Índios,SP,12.0,1.0,menos de 50 alunos
3544400,Rubiácea,SP,30.0,0.9333333333333333,menos de 50 alunos
3544509,Rubinéia,SP,35.0,0.9142857142857143,menos de 50 alunos
3544608,Sabino,SP,46.0,0.9347826086956522,menos de 50 alunos
3544707,Sagres,SP,25.0,0.96,menos de 50 alunos
3546108,Santa Clara d'Oeste,SP,28.0,0.9285714285714286,menos de 50 alunos
3546207,Santa Cruz da Conceição,SP,32.0,0.9375,menos de 50 alunos
3546256,Santa Cruz da Esperança,SP,22.0,0.9545454545454546,menos de 50 alunos
3547106,Santa Mercedes,SP,37.0,0.972972972972973,menos de 50 alunos
3547403,Santa Rita d'Oeste,SP,19.0,0.8947368421052632,menos de 50 alunos
3547650,Santa Salete,SP,22.0,1.0,menos de 50 alunos
3548302,Santo Expedito,SP,32.0,0.875,menos de 50 alunos
3549003,São Francisco,SP,18.0,1.0,menos de 50 alunos
3549201,São João das Duas Pontes,SP,14.0,0.7142857142857143,menos de 50 alunos
3549250,São João de Iracema,SP,18.0,1.0,menos de 50 alunos
3549300,São João do Pau d'Alho,SP,14.0,1.0,menos de 50 alunos
3549607,São José do Barreiro,SP,36.0,0.9444444444444444,menos de 50 alunos
3551207,Sarutaiá,SP,49.0,0.9183673469387755,menos de 50 alunos
3551306,Sebastianópolis do Sul,SP,37.0,0.918918918918919,menos de 50 alunos
3552551,Suzanápolis,SP,39.0,0.8205128205128205,menos de 50 alunos
3553658,Taquaral,SP,13.0,0.8461538461538461,menos de 50 alunos
3554607,Timburi,SP,31.0,0.9354838709677419,menos de 50 alunos
3554656,Torre de Pedra,SP,26.0,1.0,menos de 50 alunos
3554755,Trabiju,SP,20.0,0.95,menos de 50 alunos
3555208,Turiúba,SP,17.0,0.8823529411764706,menos de 50 alunos
3555307,Turmalina,SP,18.0,0.9444444444444444,menos de 50 alunos
3555703,União Paulista,SP,16.0,0.9375,menos de 50 alunos
3555901,Uru,SP,16.0,1.0,menos de 50 alunos
3556958,Vitória Brasil,SP,14.0,1.0,menos de 50 alunos
3557154,Zacarias,SP,25.0,1.0,menos de 50 alunos
1700251,Abreulândia,TO,32.0,0.875,menos de 50 alunos
1701051,Angico,TO,37.0,0.918918918918919,menos de 50 alunos
1702703,Aurora do Tocantins,TO,37.0,0.7837837837837838,menos de 50 alunos
1703057,Bandeirantes do Tocantins,TO,46.0,0.9782608695652174,menos de 50 alunos
1703602,Brasilândia do Tocantins,TO,32.0,0.90625,menos de 50 alunos
1703826,Cachoeirinha,TO,26.0,0.9615384615384616,menos de 50 alunos
1703883,Carmolândia,TO,43.0,0.8372093023255814,menos de 50 alunos
1703891,Carrasco Bonito,TO,36.0,0.9444444444444444,menos de 50 alunos
1704105,Centenário,TO,34.0,0.8823529411764706,menos de 50 alunos
1704600,Chapada de Areia,TO,21.0,0.7619047619047619,menos de 50 alunos
1705102,Chapada da Natividade,TO,42.0,1.0,menos de 50 alunos
1706258,Crixás do Tocantins,TO,23.0,1.0,menos de 50 alunos
1707553,Fátima,TO,44.0,0.8409090909090909,menos de 50 alunos
1708304,Goianorte,TO,45.0,0.9111111111111111,menos de 50 alunos
1709807,Ipueiras,TO,15.0,0.9333333333333333,menos de 50 alunos
1710508,Itacajá,TO,47.0,0.9361702127659575,menos de 50 alunos
1710904,Itapiratins,TO,48.0,0.9375,menos de 50 alunos
1711100,Itaporã do Tocantins,TO,30.0,0.8333333333333334,menos de 50 alunos
1711506,Jaú do Tocantins,TO,38.0,0.8421052631578947,menos de 50 alunos
1711803,Juarina,TO,37.0,0.972972972972973,menos de 50 alunos
1712157,Lavandeira,TO,30.0,0.9666666666666667,menos de 50 alunos
1712405,Lizarda,TO,28.0,0.75,menos de 50 alunos
1712454,Luzinópolis,TO,49.0,0.9591836734693877,menos de 50 alunos
1712702,Mateiros,TO,24.0,0.9166666666666666,menos de 50 alunos
1712801,Maurilândia do Tocantins,TO,40.0,0.95,menos de 50 alunos
1713700,Monte Santo do Tocantins,TO,32.0,0.8125,menos de 50 alunos
1713957,Muricilândia,TO,40.0,0.8,menos de 50 alunos
1715002,Nova Rosalândia,TO,30.0,0.9666666666666667,menos de 50 alunos
1715150,Novo Alegre,TO,25.0,0.96,menos de 50 alunos
1715259,Novo Jardim,TO,39.0,0.8717948717948718,menos de 50 alunos
1715507,Oliveira de Fátima,TO,20.0,0.95,menos de 50 alunos
1717206,Piraquê,TO,25.0,0.88,menos de 50 alunos
1717800,Ponte Alta do Bom Jesus,TO,47.0,0.8936170212765957,menos de 50 alunos
1718303,Praia Norte,TO,43.0,0.9069767441860465,menos de 50 alunos
1718451,Pugmil,TO,25.0,0.88,menos de 50 alunos
1718659,Rio da Conceição,TO,38.0,0.9210526315789473,menos de 50 alunos
1718709,Rio dos Bois,TO,42.0,0.9285714285714286,menos de 50 alunos
1718840,Sandolândia,TO,49.0,0.9183673469387755,menos de 50 alunos
1718881,Santa Maria do Tocantins,TO,49.0,0.8367346938775511,menos de 50 alunos
1718899,Santa Rita do Tocantins,TO,32.0,0.9375,menos de 50 alunos
1720002,Santa Terezinha do Tocantins,TO,45.0,0.9333333333333333,menos de 50 alunos
1720150,São Félix do Tocantins,TO,22.0,0.9545454545454546,menos de 50 alunos
1720259,São Salvador do Tocantins,TO,49.0,0.9183673469387755,menos de 50 alunos
1720499,São Valério,TO,47.0,0.8723404255319149,menos de 50 alunos
1720853,Sucupira,TO,30.0,0.9666666666666667,menos de 50 alunos
1720937,Taipas do Tocantins,TO,27.0,1.0,menos de 50 alunos
1720978,Talismã,TO,45.0,0.6888888888888889,menos de 50 alunos
1721257,Tupirama,TO,27.0,0.8888888888888888,menos de 50 alunos
1721307,Tupiratins,TO,26.0,1.0,menos de 50 alunos
1300300,Autazes,AM,731.0,0.3789329685362517,participação < 50%
1301100,Careiro,AM,490.0,0.3551020408163265,participação < 50%
2914307,Iramaia,BA,102.0,0.3235294117647059,participação < 50%
2914505,Irará,BA,184.0,0.45108695652173914,participação < 50%
3162450,São João das Missões,MG,247.0,0.25101214574898784,participação < 50%
4202008,Balneário Camboriú,SC,1212.0,0.0,participação < 50%
4202107,Barra Velha,SC,804.0,0.43034825870646765,participação < 50%
4203204,Camboriú,SC,1539.0,0.0,participação < 50%
4205175,Entre Rios,SC,73.0,0.4383561643835616,participação < 50%
4206009,Governador Celso Ramos,SC,276.0,0.4166666666666667,participação < 50%
4207684,Ipuaçu,SC,152.0,0.3881578947368421,participação < 50%
4218004,Tijucas,SC,719.0,0.13908205841446453,participação < 50%
2904753,Buritirama,BA,,,sem avaliação em 2024
2908705,Condeúba,BA,,,sem avaliação em 2024
2916005,Itanhém,BA,,,sem avaliação em 2024
2918456,Jucuruçu,BA,,,sem avaliação em 2024
2918753,Lagoa Real,BA,,,sem avaliação em 2024
2920700,Maraú,BA,,,sem avaliação em 2024
2922508,Nazaré,BA,,,sem avaliação em 2024
2925758,Presidente Tancredo Neves,BA,,,sem avaliação em 2024
2926202,Riachão das Neves,BA,,,sem avaliação em 2024
2930758,Sítio do Mato,BA,,,sem avaliação em 2024
5219308,Santa Helena de Goiás,GO,,,sem avaliação em 2024
3115607,Cedro do Abaeté,MG,,,sem avaliação em 2024
2503753,Cajazeirinhas,PB,,,sem avaliação em 2024
2510659,Parari,PB,,,sem avaliação em 2024
4302055,Benjamin Constant do Sul,RS,,,sem avaliação em 2024
4302154,Boa Vista das Missões,RS,,,sem avaliação em 2024
4304614,Canudos do Vale,RS,,,sem avaliação em 2024
4305934,Coronel Pilar,RS,,,sem avaliação em 2024
4306353,Dezesseis de Novembro,RS,,,sem avaliação em 2024
4306429,Dois Irmãos das Missões,RS,,,sem avaliação em 2024
4308656,Garruchos,RS,,,sem avaliação em 2024
4310876,Jacuizinho,RS,,,sem avaliação em 2024
